縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
桃園市,中壢區,松信路,-0.3432368199441115,,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.083333333333333,-0.3786893375634035,1.899527887779355,2.0,266767,2761622,,-0.5602664226285642,-0.3964534587556786,-0.4384519028208025,1.27826784444307
新北市,新莊區,公園路,0.3889456463227975,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.16666666666666,-0.4441866955463102,-0.8193256863726953,0.0,295861,2770294,,-0.051627855797704,1.3576576541537584,-0.4384519028208025,1.6296084024856448
新北市,三重區,中正北路,1.7534270951932225,其他,11,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.333333333333334,0.6192835643340434,0.0565777093910617,1.0,297528,2773951,,0.4326820587820697,0.0181856467277779,0.9066892651447714,1.8872581450501995
新北市,蘆洲區,光明路,1.033886282537224,,5,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.083333333333334,0.3383343708810487,0.6775885825780641,1.0,296508,2775551,,0.3299925149780641,-0.1524477300143852,0.347281350847977,2.1917532953537644
台北市,中正區,汀州路二段,0.2836305776478723,,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.0,-0.0661405415747962,-0.6200460778126871,1.0,302754,2768444,,-0.2476715303326239,-0.765021552518751,0.8276889108356821,3.9484560855666375
新北市,新莊區,龍安路,-0.2557786878336474,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.0684386944864771,0.1817067659287415,1.0,292279,2768122,,0.576673733151874,0.3082623871894552,-0.2783160494915675,1.8169900334416844
高雄市,鼓山區,龍勝路,0.3525347998959349,,32,38,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),6.5,5.361522097587659,1.950506392294706,3.0,177595,2506760,,4.160340787998003,7.063637772411696,0.4946063359108726,1.9106808489197045
台北市,大安區,安和路一段,0.7452672365040938,商,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.16666666666666,0.4193442610178021,-0.8193256863726953,0.0,305615,2769672,,0.9916752779465752,1.500989690617176,-0.4384519028208025,4.065569604914163
新北市,三重區,成功路,-0.9336933711092328,,5,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,-0.3786893375634035,-0.8193256863726953,0.0,299065,2771594,,-0.1203704429722862,-0.0978450494568929,-0.4384519028208025,1.9575262566587144
新北市,樹林區,學成路,1.013241452781003,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.0,1.7269932677642554,0.7254774807591514,1.0,288627,2759911,,1.4986164969459643,1.1631356046676928,1.3337182073560638,2.285444110831784
新北市,新店區,太平路,-0.583884876229375,住,8,10,其他,鋼筋混凝土造,華廈(10層含以下有電梯),5.666666666666667,-0.852683375597597,-0.8193256863726953,0.0,303871,2761270,,-1.018267445820535,-0.9800196072138766,-0.4384519028208025,2.2151759992232694
台北市,大同區,哈密街,-0.3249713128256854,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.91666666666666,-1.0922658166403347,-0.8193256863726953,0.0,301964,2774170,,-0.8267500321695379,-0.3350254431284998,-0.4384519028208025,2.5196711495268342
台北市,中山區,吉林路,0.2021087353508969,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),43.66666666666666,0.192401660989309,-0.8193256863726953,0.0,303497,2772124,,0.9085052342044878,1.8149551038227565,-0.4384519028208025,2.566516557265844
台北市,南港區,新民街,0.0950632502121209,住,2,4,工業用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.66666666666666,-0.632060696076227,-0.8193256863726953,0.0,311697,2772083,,-0.0796340950169782,-0.3230811067565484,-0.4384519028208025,2.753898188221884
桃園市,龜山區,文化七路,-0.3753456587733446,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.916666666666668,-0.7423720358369121,0.4659505486810013,1.0,286761,2771584,,-0.8038358364446773,-0.4868891484290251,0.1188208667649354,1.37195865992109
桃園市,中壢區,後寮,-0.5840290776013627,,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.166666666666668,0.0309564189437234,0.4906673993551109,1.0,275061,2758981,,0.0702982967629749,-0.1848680715953964,-0.4384519028208025,1.161154325095545
高雄市,左營區,海景街,0.7227958560360301,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.916666666666666,0.841055320311254,-0.8193256863726953,0.0,176803,2510989,,0.3031178409797705,-0.1933997404325043,-0.4384519028208025,1.0440408057480202
高雄市,鼓山區,美術北一街,-0.6836722256447767,,4,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,0.3038620772058344,-0.8193256863726953,0.0,176863,2507023,,0.0852915359409703,0.3679840690492122,-0.4384519028208025,1.301690548312575
高雄市,苓雅區,明德街,0.6623274140492406,,2,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,0.7238495218155262,0.6914918110822508,1.0,181089,2502813,,-0.1582778778751424,3.142482774876785,-0.4384519028208025,1.5171794239120209
新北市,泰山區,信華一街,0.6707391607485156,,16,20,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.75,0.697995301559116,0.3408214921433215,1.0,294497,2770988,,0.5633778418053499,-0.3282001080588133,0.4753900335113651,1.9575262566587144
新北市,中和區,新生街,0.4720537037116363,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.666666666666668,1.0122677122314838,-0.8193256863726953,0.0,298783,2766337,,1.355190605186651,0.0625503246807403,-0.1950454057603652,1.7701446257026745
新北市,板橋區,中山路一段,-0.6371432496167859,,6,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333333333,-0.4280996251645438,-0.8193256863726953,0.0,296579,2766914,,-0.5271681399148764,-0.1848680715953964,-0.4384519028208025,2.5196711495268342
新北市,土城區,明德路一段,-0.3110558804288844,,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-0.1574921198141133,-0.8193256863726953,0.0,296463,2763350,,0.0185291879031043,-0.1012577169917364,-0.4384519028208025,1.5827629947466348
台中市,南屯區,文心南三路,-0.3265815614795466,,10,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.416666666666666,1.7706581730861937,0.014868023878502,1.0,213946,2669821,,1.2669285179501495,1.1699609397373794,0.9878247641649168,1.6296084024856448
新北市,板橋區,縣民大道三段,0.0203429059605595,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.833333333333336,-0.987125320930932,-0.8193256863726953,0.0,297751,2768176,,-0.4386231613731305,-1.6420771089734696,-0.4384519028208025,1.8638354411806943
台北市,信義區,和平東路三段,-0.9642159948466026,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.583333333333334,-1.395622000982219,0.9850044128373016,1.0,305816,2768516,,-1.6420427738861896,-1.0636299618175364,-0.2825863389136804,3.8547652700886177
台北市,中正區,南昌路二段,-0.2409259465189275,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.583333333333334,1.1903745628867564,0.7301118902605468,1.0,302397,2769059,,1.0318458432913928,-0.2394707521528883,0.1914157869408548,4.393487459087233
新北市,樹林區,忠孝街,-0.3218229162039565,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.25,-0.2603344626118357,-0.8193256863726953,0.0,292813,2763761,,0.1506394274526104,-0.5995071770788527,-0.2014508398935348,1.4890721792686148
新北市,蘆洲區,三民路,-1.0693387950255444,,13,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,-0.7452447269765132,-0.8193256863726953,0.0,296830,2776041,,-0.9000188802280434,-0.7564898836816428,0.095334274943314,2.847589003699904
台北市,內湖區,文德路,2.213333337585593,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.16666666666666,0.231470260487885,-0.8193256863726953,0.0,308618,2774333,,0.4442806022971226,0.4004044106302235,-0.4384519028208025,2.660207372743864
桃園市,楊梅區,裕成南路,0.4543650020811602,其他,6,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.83333333333333,-0.2517163891930316,-0.1009922136563865,1.0,265780,2754612,,-0.2731317478046916,-0.2292327495483588,0.323794759026356,0.6130630545491285
桃園市,桃園區,愛三街,0.1598336997965398,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.416666666666668,0.8106047942314816,-0.8193256863726953,0.0,280660,2766383,,1.04966799552184,0.3713967365840557,-0.4384519028208025,0.9550345310439012
高雄市,三民區,金鼎路,-0.1161677261876776,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.166666666666668,-0.1057836793012922,-0.8193256863726953,0.0,180883,2507241,,-0.3698805741985483,1.477101017873273,-0.4384519028208025,0.8941355009831882
台北市,大安區,敦化南路二段,-1.3694458836936845,,6,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),46.75,-1.259456440965123,-0.8193256863726953,0.0,305369,2769392,,-1.1673511636847524,-1.6420771089734696,-0.4384519028208025,4.815096128738323
台北市,內湖區,星雲街,0.609093074223828,,10,24,住家用,鋼骨造,住宅大樓(11層含以上有電梯),23.666666666666668,0.4526674782371757,1.0699685870295532,1.0,310180,2774749,,0.3379134715249296,0.4976654353732562,0.3963896792022758,3.4565793043070334
桃園市,中壢區,新明路,-0.5634082814071396,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.5,-0.6722783720306434,-0.8193256863726953,0.0,271735,2761459,,-0.5362206616827229,-1.121645309909872,-0.3274243778458662,1.0299871834263172
新北市,新莊區,龍安路,-1.0703001375054615,,13,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.6666666666666665,-0.7216886596317837,0.478308974018056,1.0,291834,2768293,,-1.0482539241765254,-0.8025608954020269,0.3131190354710735,2.285444110831784
新北市,土城區,明德路二段,-0.9876246842325856,,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.5,-0.9974670090334962,-0.8193256863726953,0.0,295373,2763890,,-0.8711639670930335,-1.051685625445585,-0.4384519028208025,1.9575262566587144
台北市,士林區,士商路,-0.1828608607319307,,11,19,住家用,鋼骨造,住宅大樓(11層含以上有電梯),2.9166666666666665,-0.3574314231303551,1.153387958054673,1.0,302143,2776341,,-0.6649362055692865,-0.97319427214419,0.5736066902199626,4.908786944216343
台北市,中正區,南海路,-0.5744156528021911,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),41.333333333333336,-1.4197526065548682,-0.8193256863726953,0.0,301265,2768956,,-1.4171441862162597,-1.0312096202365255,-0.4384519028208025,2.8241662998303987
台北市,南港區,向陽路,0.5994315823006603,,11,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.083333333333334,0.1648238260491384,-0.8193256863726953,0.0,309856,2772358,,0.0241870140080083,-0.0739563767129903,0.4156059816017839,3.4565793043070334
台北市,信義區,虎林街,-0.9178312201905996,,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.916666666666666,-1.3215065695805082,-0.8193256863726953,0.0,308012,2770569,,-1.610641839003973,-0.9049409214473249,-0.4384519028208025,4.229528532000698
新北市,三峽區,大同路,-0.0082089656929802,,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.25,0.1412677587044086,1.891803871943696,2.0,287110,2757690,,-0.297177508750533,-0.3367317768959214,1.5728544149943888,1.348535956051585
台北市,北投區,石牌路二段,-0.0704799248296143,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.75,-0.6665329897514412,-0.8193256863726953,0.0,302073,2778790,,0.0148516009349169,-1.2274380034900132,-0.4384519028208025,2.8241662998303987
台中市,西屯區,市政北七路,-0.5086117600518615,,4,28,住家用,鋼骨造,住宅大樓(11層含以上有電梯),10.583333333333334,2.4842346521631247,0.7486495282661293,2.0,213556,2673307,,2.2146143905215525,1.2706346320152555,1.4895837712631868,1.8872581450501995
新北市,泰山區,仁德路,0.2703159843010194,,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.916666666666666,0.0941556240149489,1.0174452793470703,1.0,293832,2772125,,0.2157044276590052,-0.0859007130849417,-0.4384519028208025,1.7232992179636646
新北市,新莊區,中信街,0.3830814571953027,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.0,-0.3930527932614095,-0.8193256863726953,0.0,295463,2771537,,0.2306976668370005,0.1546923481215083,-0.4384519028208025,1.5827629947466348
新北市,新店區,達觀路,1.0201631186364064,其他,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.916666666666668,-0.918755271808424,0.6420581097340318,1.0,300722,2759390,,-0.9127489889640772,-1.1301769787469802,-0.0626664336748644,1.0206181018785152
高雄市,苓雅區,民權一路,1.4819439788646158,,24,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.5,4.348036663536366,2.279549466893789,3.0,179389,2502310,,3.905455721972082,3.6543829051032746,1.145825472783096,1.9575262566587144
台北市,內湖區,大湖街,0.4806336853448972,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.666666666666668,0.1280533794622433,1.153387958054673,1.0,310600,2775342,,0.1033965794766628,0.5266731094194242,0.3387407720037513,3.597115527524063
台北市,中正區,徐州路,1.914235658521366,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.0,1.0559326175534214,-0.8193256863726953,0.0,302742,2770364,,1.5549118666897583,3.212442459341072,3.5435929832995074,3.643960935263073
台北市,中正區,館前路,-1.473727509202699,,8,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),44.66666666666666,-1.4685883559280886,-0.8193256863726953,0.0,301931,2771000,,-1.476834251622996,-1.6420771089734696,-0.4384519028208025,3.620538231393568
新北市,林口區,文化二路一段,-0.3257644203716168,,3,19,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.333333333333334,0.3745302792400239,1.1317607137148271,1.0,287770,2774417,,0.1161266882126966,0.661473477045733,-0.4384519028208025,1.8169900334416844
新北市,汐止區,福德三路,-0.6446176873981417,,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.75,-0.7084742803896182,-0.8193256863726953,0.0,314278,2773650,,-0.9537682282246304,-0.6046261783811177,0.2341186811619844,1.9106808489197045
台中市,北區,民權路,-0.270174791470407,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.666666666666668,0.6738646959864659,0.345455901644717,1.0,216519,2672670,,1.0256222345759984,0.2877863819803957,1.3102316155344431,1.2314224367040598
台北市,北投區,裕民六路,-0.0347660517006919,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.66666666666666,-0.8067203173639783,-0.8193256863726953,0.0,302281,2778539,,-0.6417391185391804,0.2690167105387576,-0.4384519028208025,2.8944344114389136
台中市,北區,東光路,-0.5997950942720042,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.416666666666668,0.1562057526303343,-0.0778201661494089,1.0,219397,2671876,,0.6437189724949853,0.5539744496981701,-0.0690718678080337,1.0674635096175251
新北市,三重區,重安街,0.0666796134925667,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.25,0.9404504337414548,-0.8193256863726953,0.0,299794,2771902,,1.795935258758664,1.499283356849754,-0.2761809047805107,2.0043716643977243
台北市,文山區,萬壽路,1.3844878849630136,,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),8.666666666666666,1.063401614516385,0.5972588178872081,1.0,308118,2764560,,0.6001537114872252,0.0983833337965944,1.7030982423688334,2.8710117075694086
高雄市,三民區,力行路,0.9407081626712528,,2,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),40.583333333333336,-0.5183021269480205,-0.8193256863726953,0.0,176940,2504434,,0.3243346888731601,-1.6420771089734696,-0.4384519028208025,0.9737726941395052
新北市,永和區,保福路二段,0.0473566296462317,,23,24,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),8.75,2.729562475485065,0.6327892907312408,1.0,301658,2767361,,2.063833324825864,5.058695595691278,0.989959908875973,3.222352265611983
高雄市,鳳山區,武營路,0.6564872584837443,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),48.75,-0.894050128007854,-0.8193256863726953,0.0,181883,2501448,,-0.286993421761706,-1.6420771089734696,-0.4384519028208025,0.8238673893746735
新北市,板橋區,文化路二段,-0.9046127610917384,,18,32,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.9166666666666667,1.1627967279465852,1.3325851254419674,1.0,297629,2769123,,1.0199644084710946,0.4055234119324882,-0.2334780105593815,4.206105828131193
台中市,西屯區,國安二路,-0.7097726739745277,,13,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.8333333333333335,-0.5349637355577075,1.144119139051882,1.0,210668,2676404,,-0.8012898146974704,-0.5363728276842523,-0.4384519028208025,2.051217072136734
桃園市,平鎮區,南平路,-0.4066373564946483,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.166666666666667,-0.6688311426631219,-0.8193256863726953,0.0,270754,2757004,,-0.9008675541437792,-0.454468806848014,-0.4384519028208025,1.0206181018785152
台中市,南區,復興路三段,-0.612052210890948,,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.333333333333336,0.9370032043739333,-0.8193256863726953,0.0,217736,2669861,,0.8182629078312703,4.473423113465659,-0.4384519028208025,0.8800818786614852
高雄市,鳳山區,長明街,-0.716742406953927,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333333333,-0.6424023841787913,-0.8193256863726953,0.0,183930,2502395,,-0.9353802933836928,-0.9663689370745036,0.0846585513880317,1.348535956051585
台北市,內湖區,文德路,0.0273607060639546,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.833333333333336,-0.6108027816431785,-0.8193256863726953,0.0,308559,2774522,,-0.352624204578591,-0.6216895160553338,0.9002838310116018,2.753898188221884
台北市,文山區,興德路,-1.0837108651003058,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,-1.6185428334152694,-0.8193256863726953,0.0,306144,2765993,,-1.8757109920187205,-1.1608909865605694,-0.212126563448817,3.925033381697133
高雄市,鳳山區,文建街,-1.1370413391737106,,20,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.08333333333333,-0.2023061015918916,-0.8193256863726953,0.0,182947,2504294,,-0.4157089656482696,0.1990570260744707,-0.4384519028208025,0.9971953980090102
高雄市,前鎮區,民權二路,-0.9445565411322966,,6,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,1.520159505712971,0.5879899988844169,1.0,179428,2501241,,1.5529316275530414,3.5349395413837605,-0.4384519028208025,0.9971953980090102
台北市,中山區,安東街,-0.52127744722477,,2,9,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),42.833333333333336,0.1510349085790523,-0.8193256863726953,0.0,303828,2771228,,0.5911011897193791,-0.4868891484290251,-0.4384519028208025,3.128661450133964
台北市,中正區,信義路一段,1.1065157068949654,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.25,0.8353099380320516,-0.8193256863726953,0.0,302725,2769979,,0.9073736689835068,0.2843737144455522,-0.2655051812252286,4.042146901044658
台中市,大雅區,學府路,0.5099786645443684,,7,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),7.583333333333333,-0.3694967259166799,-0.1705083561773196,1.0,214617,2679393,,-0.6754031838633586,-0.2019314092696126,-0.0391798418532431,1.301690548312575
新北市,泰山區,台麗街,0.2307567412524281,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.91666666666666,-0.2643562302072768,-0.8193256863726953,0.0,292874,2770218,,0.1698760362092838,1.7825347622417451,-0.4384519028208025,1.161154325095545
新北市,中和區,安平路,1.2657380551312456,住,4,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),46.333333333333336,-0.609653705187338,-0.8193256863726953,0.0,301373,2765147,,-0.0422924427246122,-0.3282001080588133,-0.4384519028208025,2.0043716643977243
新北市,新莊區,自信街,-0.0936242450336201,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.41666666666666,-0.7584591062186787,-0.8193256863726953,0.0,295865,2771296,,-0.3667687698408508,0.1700493520283029,-0.4384519028208025,1.7467219218331695
新北市,新店區,寶興路,-0.67237645150575,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,-0.8337236140762294,1.0220796888484662,1.0,305559,2762924,,-1.044576337208338,-1.1148199748401857,0.4796603229334779,2.847589003699904
新北市,五股區,水碓五路,0.9994942553181874,,6,8,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.6666666666666665,0.3797011232913054,-0.1797771751801108,1.0,293175,2773636,,-0.0043850078217564,1.0846442513662975,-0.4384519028208025,1.8638354411806943
台北市,士林區,延平北路六段,0.417185081670364,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.75,-0.7561609533069976,-0.8193256863726953,0.0,300798,2775913,,-0.4524848353301449,-0.1660984001537582,-0.4384519028208025,1.7232992179636646
新北市,汐止區,長興街一段,-0.0161640747142948,,3,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),1.3333333333333333,0.0504907186930113,-0.4748345801022935,1.0,317611,2774698,,-0.4643662701504431,0.4174677483044397,0.4711197440892516,1.5827629947466348
高雄市,楠梓區,秀群路,-0.91968180446444,,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.333333333333334,0.020040192613239,-0.4331248945897336,1.0,177931,2513101,,-0.3127365305390187,-0.5773248381023715,0.3899842450691062,1.329797792955981
高雄市,鳳山區,錦田路,0.1199139533179795,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.083333333333336,-1.0227466910619865,-0.8193256863726953,0.0,181387,2499461,,-0.4963329876431504,-1.6420771089734696,-0.4384519028208025,1.1705234066433472
新北市,林口區,文化三路一段,2.024838110835835,,19,41,集合住宅,其他,住宅大樓(11層含以上有電梯),2.333333333333333,5.016799160835518,0.1678035374245547,1.0,286390,2773228,,4.321588831987764,2.418997257490014,3.067455712733915,2.285444110831784
台北市,文山區,政大二街,2.4394651224241075,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.416666666666668,-0.0454571653696676,0.2311404672769605,1.0,308870,2764625,,0.0487985575643404,0.2826673806781307,0.3109838907600171,2.238598703092774
台中市,南區,東興路一段,-0.9730843792238384,,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.33333333333333,-0.4855534479565672,0.4149720441656503,1.0,214945,2668498,,-0.6055290314677955,-0.3708584522443541,-0.0071526711873962,1.55934029087713
新北市,三重區,集仁街,-0.2901226479286881,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.5,-0.3855837962984463,1.1379399263833545,1.0,299084,2775254,,-0.6725742708109068,-0.7087125381938372,0.3878491003580499,2.566516557265844
桃園市,桃園區,新埔八街,0.0534371208317077,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.0115594099223737,1.899527887779355,2.0,280191,2768195,,-0.3299929001589756,-0.4561751406154357,0.4540385864008005,1.8638354411806943
台北市,大同區,民族西路,0.5682119852653504,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),35.166666666666664,0.3055856918895954,-0.8193256863726953,0.0,301973,2773485,,1.0697532781942485,0.5027844366755213,-0.1630182350945185,2.6367846688743586
台北市,士林區,社正路,-0.4726335177409616,,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),6.833333333333333,-0.3373225851531468,-0.2292108765283298,1.0,301406,2775690,,-0.6660677707902671,-0.8588699097269408,0.5479849536872851,2.707052780482874
高雄市,三民區,鼎信街,-0.4615059785359204,,7,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.916666666666668,0.1596529819978558,-0.8193256863726953,0.0,180319,2507827,,0.0468183184276238,0.9959148954603728,-0.4384519028208025,0.940980908722198
新北市,蘆洲區,民權路,0.55405621724857,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.333333333333336,-0.305722982617534,-0.8193256863726953,0.0,297900,2775727,,0.3927943847424973,0.031836316867151,-0.4384519028208025,1.676453810224655
桃園市,桃園區,龍鳳三街,0.016761905222868,,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.75,-0.2586108479280748,1.423728512302746,1.0,278230,2764270,,-0.2018431388829022,0.0830263298897998,-0.4384519028208025,1.254845140573565
台北市,北投區,大業路,0.002822439264069,,8,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,-0.2471200833696699,1.0606997680267622,1.0,300266,2780323,,-0.2683225956155233,-0.0432423688994009,-0.4384519028208025,2.847589003699904
高雄市,左營區,安吉街,-0.993536940484076,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.08333333333333,-0.4240778575691021,-0.8193256863726953,0.0,178907,2507205,,-0.3195259218649036,0.0864389974246432,0.0056581970789424,1.254845140573565
高雄市,前金區,河南二路,-1.0565289064806482,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),31.25,-0.8400435345833519,-0.8193256863726953,0.0,177466,2504023,,-0.4343797917944524,-0.2224074144786721,-0.4384519028208025,1.0440408057480202
新北市,五股區,成泰路二段,-1.1481688783787516,,3,17,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,-0.4625719188397577,-0.8193256863726953,0.0,294057,2775160,,-0.3978868134178225,-0.0142346948532332,-0.4384519028208025,1.5827629947466348
新北市,三重區,三和路四段,-0.0196249076419965,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.5,-0.8590032961047197,-0.8193256863726953,0.0,298489,2774640,,-0.230415160712667,-1.6420771089734696,-0.4384519028208025,1.6998765140941594
台北市,大安區,敦化南路一段,0.460926164506595,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),48.25,0.2550263278326153,-0.8193256863726953,0.0,305796,2770373,,0.7701713859395874,1.216031951457763,-0.4384519028208025,4.370064755217728
新北市,金山區,中華路,0.9436642907969984,,3,3,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.91666666666666,-1.0210230763782258,-0.8193256863726953,0.0,313899,2790347,,-0.4935040745906982,-1.6420771089734696,-0.4384519028208025,0.7395456554444555
新北市,板橋區,篤行路二段,-0.1439985909812796,住,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.916666666666668,0.4147479551944399,-0.8193256863726953,0.0,293372,2764408,,0.7167049292482456,0.1120340039359675,-0.4384519028208025,1.6061856986161398
台北市,中正區,信義路二段,0.0142864483370811,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),49.0,0.1211589207272003,-0.8193256863726953,0.0,303492,2769624,,1.3650918008702324,-1.6420771089734696,-0.4384519028208025,3.784497158480103
新北市,中和區,連城路,-0.177357175034405,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.666666666666668,0.1021991592058326,-0.8193256863726953,0.0,299279,2765448,,-0.0776538558802616,-0.435699135406376,-0.0648015783859209,1.7935673295721797
